estrategia,n_torneo,perdida,exploracion,puntaje_torneo,puntaje_acumulado,seed
DeepQNetwork,1,0.073979452252388,,0,[36808],4
DeepQNetwork,2,0.3301502466201782,,0,[33490],4
DeepQNetwork,3,0.007563694845885038,,0,[40955],4
DeepQNetwork,4,0.07211184501647949,,0,[34109],4
DeepQNetwork,5,0.05252818018198013,,0,[38334],4
DeepQNetwork,6,0.025931499898433685,,0,[37598],4
DeepQNetwork,7,0.21385517716407776,,0,[36470],4
DeepQNetwork,8,0.08850756287574768,,0,[34515],4
DeepQNetwork,9,0.04389886185526848,,0,[34383],4
DeepQNetwork,10,0.017778649926185608,,0,[35185],4
DeepQNetwork,11,1.9119296073913574,,0,[39364],4
DeepQNetwork,12,0.0017752442508935928,,0,[39115],4
DeepQNetwork,13,2.460970401763916,,0,[38929],4
DeepQNetwork,14,0.0016350033693015575,,0,[33089],4
DeepQNetwork,15,3.640688896179199,,0,[37055],4
DeepQNetwork,16,0.06380704045295715,,0,[37222],4
DeepQNetwork,17,0.000580931780859828,,0,[37386],4
DeepQNetwork,18,0.07471684366464615,,0,[37927],4
DeepQNetwork,19,0.031708016991615295,,0,[34894],4
DeepQNetwork,20,0.0735725611448288,,0,[38678],4
DeepQNetwork,21,1.2451817989349365,,0,[34322],4
DeepQNetwork,22,0.010944554582238197,,0,[38644],4
DeepQNetwork,23,2.4407145977020264,,0,[33113],4
DeepQNetwork,24,1.2683227062225342,,0,[36307],4
DeepQNetwork,25,3.366879940032959,,0,[39358],4
DeepQNetwork,26,0.0684773176908493,,0,[36797],4
DeepQNetwork,27,7.319263935089111,,0,[34588],4
DeepQNetwork,28,1.6103802919387817,,0,[34164],4
DeepQNetwork,29,0.042394351214170456,,0,[34848],4
DeepQNetwork,30,0.00029429877758957446,,0,[33003],4
DeepQNetwork,31,0.019542651250958443,,0,[34646],4
DeepQNetwork,32,0.05491704121232033,,0,[36518],4
DeepQNetwork,33,0.029851561412215233,,0,[37372],4
DeepQNetwork,34,0.0242764949798584,,0,[37918],4
DeepQNetwork,35,0.03363416716456413,,0,[31032],4
DeepQNetwork,36,8.381394386291504,,0,[37544],4
DeepQNetwork,37,0.004372346680611372,,0,[34863],4
DeepQNetwork,38,0.08367897570133209,,0,[36381],4
DeepQNetwork,39,0.009726423770189285,,0,[36382],4
DeepQNetwork,40,0.06658098101615906,,0,[35023],4
DeepQNetwork,41,0.030858289450407028,,0,[33346],4
DeepQNetwork,42,1.2953824996948242,,0,[41634],4
DeepQNetwork,43,1.1374984979629517,,0,[37207],4
DeepQNetwork,44,0.03427188843488693,,0,[37806],4
DeepQNetwork,45,0.10879682749509811,,0,[34491],4
DeepQNetwork,46,0.11434276401996613,,0,[39720],4
DeepQNetwork,47,0.01461019180715084,,0,[32451],4
DeepQNetwork,48,0.022910578176379204,,0,[37900],4
DeepQNetwork,49,0.012193217873573303,,0,[33258],4
DeepQNetwork,50,0.021569130942225456,,0,[38843],4
DeepQNetwork,51,0.019198086112737656,,0,[38618],4
DeepQNetwork,52,0.07580307126045227,,0,[32384],4
DeepQNetwork,53,0.041190121322870255,,0,[42455],4
DeepQNetwork,54,0.04546201974153519,,0,[39337],4
DeepQNetwork,55,0.022340087220072746,,0,[42601],4
DeepQNetwork,56,0.05438970401883125,,0,[41434],4
DeepQNetwork,57,0.0001983352703973651,,0,[38441],4
DeepQNetwork,58,4.113626003265381,,0,[37803],4
DeepQNetwork,59,2.9964568614959717,,0,[37567],4
DeepQNetwork,60,0.6723208427429199,,0,[37256],4
DeepQNetwork,61,0.03891373798251152,,0,[35891],4
DeepQNetwork,62,0.00021741406817454845,,0,[37288],4
DeepQNetwork,63,0.06135043874382973,,0,[34236],4
DeepQNetwork,64,0.04339360073208809,,0,[35861],4
DeepQNetwork,65,0.03580794483423233,,0,[34353],4
DeepQNetwork,66,0.001933625666424632,,0,[40493],4
DeepQNetwork,67,0.08324453234672546,,0,[34910],4
DeepQNetwork,68,0.04670023173093796,,0,[34273],4
DeepQNetwork,69,0.10085634142160416,,0,[40672],4
DeepQNetwork,70,0.044148147106170654,,0,[38399],4
DeepQNetwork,71,0.06958676874637604,,0,[37487],4
DeepQNetwork,72,0.014093147590756416,,0,[35723],4
DeepQNetwork,73,0.0039412034675478935,,0,[36425],4
DeepQNetwork,74,0.0638558492064476,,0,[34909],4
DeepQNetwork,75,0.0024942420423030853,,0,[42635],4
DeepQNetwork,76,0.021331196650862694,,0,[37388],4
DeepQNetwork,77,0.10879579186439514,,0,[35609],4
DeepQNetwork,78,0.027886739000678062,,0,[35423],4
DeepQNetwork,79,0.03970269486308098,,0,[41471],4
DeepQNetwork,80,0.027819350361824036,,0,[33213],4
DeepQNetwork,81,0.027560466900467873,,0,[39653],4
DeepQNetwork,82,0.031177744269371033,,0,[34492],4
DeepQNetwork,83,0.022189918905496597,,0,[38470],4
DeepQNetwork,84,0.1315726637840271,,0,[33964],4
DeepQNetwork,85,0.0012828684411942959,,0,[40953],4
DeepQNetwork,86,0.037151169031858444,,0,[37517],4
DeepQNetwork,87,14.999887466430664,,0,[35122],4
DeepQNetwork,88,0.03398483246564865,,0,[36470],4
DeepQNetwork,89,1.2984633445739746,,0,[39268],4
DeepQNetwork,90,0.05995187908411026,,0,[33643],4
DeepQNetwork,91,0.057176318019628525,,0,[40511],4
DeepQNetwork,92,1.2236467599868774,,0,[37006],4
DeepQNetwork,93,0.06672877073287964,,0,[32868],4
DeepQNetwork,94,0.0593622624874115,,0,[37182],4
DeepQNetwork,95,5.9022603034973145,,0,[39831],4
DeepQNetwork,96,0.011605530045926571,,0,[39286],4
DeepQNetwork,97,0.0235343836247921,,0,[35543],4
DeepQNetwork,98,0.04187001287937164,,0,[38477],4
DeepQNetwork,99,0.0391896590590477,,0,[36626],4
DeepQNetwork,100,0.1230907291173935,,0,[39034],4
